SKU,EAN,"OLD EAN",stock
KF232126,6958444982076,6958444982076,10
KF232125,6958444967875,6958444967875,0
KF232122,6958444912547,6958444912547,10
KF232123,6958444912523,6958444912523,0
KF232124,6958444912509,6958444912509,0
KF232268,6958444983844,6958444983844,0
KF233449,6953156289284,6953156289284,0
KF233450,6953156213098,6953156213098,0
KF233451,6953156290846,6953156290846,0
KF233452,695315621310b,695315621310b,0
KF233453,6953156214941,6953156214941,0
KF233454,6953156212442,6953156212442,0
KF233455,695315622539b,695315622539b,0
KF233456,6953156224155,6953156224155,0
KF233457,6953156293656,6953156293656,0
KF233458,6953156227323,6953156227323,0
KF233459,6953156220836,6953156220836,0
KF232127,0741718285449,0741718285449,10
KF232128,0741718285456,0741718285456,2
KF232129,0741718285463,0741718285463,10
KF233282,0741718285470,0741718285470,10
KF233281,0741718285487,0741718285487,0
KF233280,0741718285494,0741718285494,10
KF233279,0741718285500,0741718285500,10
KF232951,0741718285517,0741718285517,0
KF232950,0741718285524,0741718285524,0
KF232949,0741718285531,0741718285531,0
KF232948,0741718285548,0741718285548,0
KF232947,0741718285555,0741718285555,0
KF232946,0741718285562,0741718285562,0
KF232945,0741718285579,0741718285579,0
KF232944,0741718285586,0741718285586,0
KF232943,0741718285593,0741718285593,0
KF232942,0741718285609,0741718285609,0
KF232941,0741718285616,0741718285616,0
KF232940,0741718285623,0741718285623,0
KF232130,0741718285630,0741718285630,10
KF232244,0741718285647,0741718285647,10
KF233261,0741718285654,0741718285654,10
KF233260,0741718285661,0741718285661,10
KF233259,0741718285678,0741718285678,3
KF232243,0741718285685,0741718285685,0
KF232242,0741718285692,0741718285692,0
KF232241,0741718285708,0741718285708,0
KF232240,0741718285715,0741718285715,0
KF232239,0741718285722,0741718285722,0
KF232238,0741718285739,0741718285739,0
KF232237,0741718285746,0741718285746,0
KF232236,0741718285753,0741718285753,0
KF232235,0741718285760,0741718285760,0
KF232234,0741718285777,0741718285777,0
KF232233,0741718285784,0741718285784,0
KF232232,0741718285791,0741718285791,0
KF232231,0741718285807,0741718285807,0
KF232230,0741718285814,0741718285814,0
KF232229,0741718285821,0741718285821,0
KF232228,0741718285838,0741718285838,0
KF232227,0741718285845,0741718285845,0
KF233130,0741718285852,0741718285852,0
KF232226,0741718285869,0741718285869,0
KF232225,0741718285876,0741718285876,0
KF232224,0741718285883,0741718285883,0
KF232223,0741718285890,0741718285890,0
KF232222,0741718285906,0741718285906,0
KF232221,0741718285913,0741718285913,0
KF232220,0741718285920,0741718285920,0
KF232219,0741718285937,0741718285937,0
KF232218,0741718285944,0741718285944,0
KF232217,0741718285951,0741718285951,0
KF232216,0741718285968,0741718285968,0
KF232215,0741718285975,0741718285975,0
KF232214,0741718285982,0741718285982,0
KF232213,0741718285999,0741718285999,0
KF232422,0741718286002,0741718286002,0
KF232421,0741718286019,0741718286019,0
KF232420,0741718286026,0741718286026,0
KF232419,0741718286033,0741718286033,0
KF232418,0741718286040,0741718286040,0
KF232417,0741718286057,0741718286057,0
KF232416,0741718286064,0741718286064,0
KF232415,0741718286071,0741718286071,0
KF232414,0741718286088,0741718286088,0
KF232413,0741718286095,0741718286095,0
KF232412,0741718286101,0741718286101,0
KF232411,0741718286118,0741718286118,0
KF232410,0741718286125,0741718286125,0
KF232409,0741718286132,0741718286132,0
KF232408,0741718286149,0741718286149,0
KF232407,0741718286156,0741718286156,0
KF233426,0741718286163,0741718286163,8
KF233425,0741718286170,0741718286170,4
KF233424,0741718286187,0741718286187,10
KF233423,0741718286194,0741718286194,10
KF232251,0741718286200,0741718286200,0
KF233422,0741718286217,0741718286217,0
KF233421,0741718286224,0741718286224,0
KF233420,0741718286231,0741718286231,6
KF233419,0741718286248,0741718286248,0
KF233418,0741718286255,0741718286255,0
KF232250,0741718286262,0741718286262,0
KF232249,0741718286279,0741718286279,0
KF232248,0741718286286,0741718286286,0
KF232247,0741718286293,0741718286293,0
KF232246,0741718286309,0741718286309,0
KF232245,0741718286316,0741718286316,0
KF233417,0741718286323,0741718286323,9
KF233416,0741718286330,0741718286330,0
KF233415,0741718286347,0741718286347,4
KF233202,6934913055373,6934913055373,8
KF233201,6934913055380,6934913055380,7
KF233200,6934913055397,6934913055397,10
KF233199,6934913056998,6934913056998,10
KF233198,6934913068786,6934913068786,1
KF233197,6934913068359,6934913068359,8
KF233196,6934913056899,6934913056899,2
KF233195,6934913056905,6934913056905,8
KF233194,6934913065419,6934913065419,10
KF232252,6934913056936,6934913056936,0
KF233193,6934913056677,6934913056677,0
KF233192,6934913058787,6934913058787,10
KF233191,6934913061275,6934913061275,6
KF233190,6934913061282,6934913061282,0
KF233189,6934913061299,6934913061299,0
KF233188,6934913061305,6934913061305,7
KF233187,6934913061312,6934913061312,0
KF233186,6934913061534,6934913061534,0
KF233185,6934913060896,6934913060896,10
KF233184,6934913060902,6934913060902,2
KF233183,6934913060919,6934913060919,10
KF233182,6934913061572,6934913061572,10
KF233181,6934913061589,6934913061589,1
KF233180,6934913060926,6934913060926,7
KF233179,6934913060933,6934913060933,10
KF233178,6934913055434,6934913055434,0
KF233177,6934913055410,6934913055410,8
KF233176,6934913055403,6934913055403,0
KF233414,0741718286354,0741718286354,10
KF232461,0840275137731,0840275137731,0
KF232460,0840275137700,0840275137700,0
KF232459,0840275137663,0840275137663,0
KF232458,0840275137625,0840275137625,0
KF232457,0840275137595,0840275137595,0
KF232456,0840275137557,0840275137557,0
KF232455,0840275138653,0840275138653,0
KF232454,0840275139032,0840275139032,0
KF232453,0840275139025,0840275139025,0
KF232452,0840275121723,0840275121723,0
KF232451,0840275121686,0840275121686,0
KF232450,0840275125745,0840275125745,0
KF232449,0840275125592,0840275125592,0
KF232448,0840275138578,0840275138578,0
KF232447,0840275135942,0840275135942,0
KF232446,0840275132057,0840275132057,0
KF232445,0840275130046,0840275130046,0
KF232444,0840275130077,0840275130077,0
KF232443,0840275137168,0840275137168,0
KF232442,0840275137137,0840275137137,0
KF232441,0840275137878,0840275137878,0
KF232440,0840275138530,0840275138530,0
KF232439,0840275136031,0840275136031,0
KF232438,0840275136024,0840275136024,0
KF232437,0840275131777,0840275131777,0
KF232436,0840275136994,0840275136994,0
KF232435,0840275137809,0840275137809,0
KF232434,0840275139049,0840275139049,0
KF232433,0840275137090,0840275137090,0
KF232432,0840275137830,0840275137830,0
KF232431,0840275139070,0840275139070,0
KF232430,0840275134853,0840275134853,0
KF232429,0840275134785,0840275134785,0
KF232269,0741718286361,0741718286361,0
KF233278,0741718286378,0741718286378,10
KF232274,6934913081068,6934913081068,0
KF232273,6934913081143,6934913081143,0
KF232272,6934913058923,6934913058923,0
KF233229,6934913068526,6934913068526,0
KF232271,6934913068236,6934913068236,0
KF232270,6934913068274,6934913068274,0
KF232275,6934913055182,6934913055182,0
KF232286,6934913057995,6934913057995,0
KF232276,6934913055038,6934913055038,0
KF233132,6934913083635,6934913083635,0
KF233131,6934913083666,6934913083666,0
KF232278,6934913058565,6934913058565,0
KF232277,6934913058572,6934913058572,0
KF232699,6934913058145,6934913058145,3
KF232698,6934913058152,6934913058152,0
KF232279,6934913055359,6934913055359,0
KF232280,6934913060650,6934913060650,0
KF232281,6934913060667,6934913060667,0
KF232282,6934913058695,6934913058695,0
KF233294,6971780260394,6971780260394,10
KF233297,6971780260400,6971780260400,0
KF233293,6971780260417,6971780260417,0
KF233385,6971780260424,6971780260424,10
KF233292,6971780260431,6971780260431,0
KF233291,6971780260448,6971780260448,10
KF233290,6971780260455,6971780260455,10
KF233289,6971780260462,6971780260462,0
KF233173,6971780260479,6971780260479,10
KF233172,6971780260486,6971780260486,10
KF233171,6971780260493,6971780260493,0
KF233170,6971780260509,6971780260509,2
KF233169,6971780260516,6971780260516,7
KF233168,6971780260523,6971780260523,10
KF233167,6971780260530,6971780260530,10
KF233166,6971780260233,6971780260233,9
KF233165,6971780260547,6971780260547,0
KF233164,6971780260554,6971780260554,8
KF233163,6971780260561,6971780260561,10
KF233162,6971780260578,6971780260578,10
KF233161,6971780260585,6971780260585,10
KF233160,6971780260592,6971780260592,0
KF233460,6971780260608,6971780260608,0
KF233159,6971780260615,6971780260615,10
KF233158,6971780260622,6971780260622,10
KF232350,6958444922768,6958444922768,10
KF232353,6958444968025,6958444968025,0
KF232349,6958444986586,6958444986586,10
KF233461,6958444927107,6958444927107,0
KF232288,6958444927091,6958444927091,0
KF232287,6958444927084,6958444927084,0
KF232289,6958444927077,6958444927077,0
KF232711,6958444912837,6958444912837,0
KF232710,6958444912844,6958444912844,0
KF232290,6958444912851,6958444912851,0
KF232522,0741718286385,0741718286385,10
KF232351,0741718286392,0741718286392,10
KF232348,0741718286408,0741718286408,10
KF232352,0741718286415,0741718286415,10
KF232283,0741718286422,0741718286422,10
KF232284,0741718286439,0741718286439,10
KF232285,0741718286446,0741718286446,10
KF232347,5949122019451,5949122019451,6
KF232523,5949122002354,5949122002354,10
KF232524,5949122000060,5949122000060,6
KF232346,5949122017105,5949122017105,10
KF232345,5949122018270,5949122018270,4
KF232344,5949122000510,5949122000510,3
KF232343,5949122000633,5949122000633,9
KF232342,5949122000534,5949122000534,5
KF232341,5949122019512,5949122019512,5
KF232340,5949122019727,5949122019727,0
KF232339,5949122019710,5949122019710,10
KF232338,5949122019666,5949122019666,4
KF232337,5949122016962,5949122016962,7
KF232525,5949122000350,5949122000350,10
KF233288,5949122017099,5949122017099,4
KF232336,5949122018300,5949122018300,10
KF232335,5949122018324,5949122018324,5
KF232334,5949122020600,5949122020600,10
KF232333,5949122020518,5949122020518,10
KF232332,5949122018676,5949122018676,10
KF232331,5949122017747,5949122017747,9
KF232330,5949122020570,5949122020570,10
KF232329,5949122020013,5949122020013,5
KF232328,5949122019840,5949122019840,4
KF232327,5949122000695,5949122000695,4
KF232326,5949122001883,5949122001883,7
KF232325,5949122018546,5949122018546,6
KF232324,5949122000206,5949122000206,5
KF232526,5949122000022,5949122000022,5
KF232527,5949122000015,5949122000015,4
KF232323,5949122017273,5949122017273,3
KF232322,5949122019444,5949122019444,6
KF232321,5949122017242,5949122017242,4
KF232320,5949122017303,5949122017303,7
KF232319,5949122018515,5949122018515,10
KF232318,5949122000084,5949122000084,4
KF232317,5949122018768,5949122018768,10
KF232316,5949122000039,5949122000039,4
KF232315,5949122000107,5949122000107,6
KF232314,5949122000565,5949122000565,5
KF232313,5949122019062,5949122019062,10
KF232312,5949122020891,5949122020891,5
KF232528,5949122020860,5949122020860,10
KF232529,5949122018263,5949122018263,2
KF232311,5949122020853,5949122020853,2
KF232709,5949122018256,5949122018256,3
KF232720,5949122018041,5949122018041,4
KF232310,5949122018058,5949122018058,10
KF232309,5949122018065,5949122018065,4
KF232308,5949122020792,5949122020792,5
KF232307,5949122020815,5949122020815,10
KF233462,5949122020778,5949122020778,0
KF232306,5949122020754,5949122020754,6
KF232305,5949122020839,5949122020839,4
KF232530,5949122020846,5949122020846,10
KF233463,5949122020747,5949122020747,0
KF232304,5949122020884,5949122020884,2
KF232303,5949122020877,5949122020877,5
KF232302,5949122020709,5949122020709,10
KF232301,5949122020662,5949122020662,9
KF232708,5949122020686,5949122020686,3
KF232300,5949122019130,5949122019130,6
KF232707,5949122020679,5949122020679,5
KF232299,5949122020723,5949122020723,4
KF232298,5949122020716,5949122020716,6
KF232706,5949122018232,5949122018232,2
KF232297,5949122018430,5949122018430,10
KF232296,5949122018898,5949122018898,3
KF232705,5949122018454,5949122018454,0
KF232531,5949122018201,5949122018201,1
KF232532,5949122018126,5949122018126,10
KF232540,5949122018225,5949122018225,9
KF232295,5949122020730,5949122020730,10
KF232539,5949122018102,5949122018102,9
KF232538,5949122018096,5949122018096,10
KF233464,5949122020693,5949122020693,0
KF232537,5949122018386,5949122018386,6
KF232536,5949122018164,5949122018164,4
KF232535,5949122018409,5949122018409,9
KF232534,5949122018393,5949122018393,5
KF232533,5949122020907,5949122020907,6
KF232294,5949122020914,5949122020914,8
KF232293,5949122020549,5949122020549,2
KF232292,5949122020631,5949122020631,7
KF232291,5949122020242,5949122020242,5
KF232364,0741718286453,0741718286453,10
KF233308,0741718286460,0741718286460,10
KF233307,0741718286477,0741718286477,10
KF233306,0741718286484,0741718286484,10
KF233305,0741718286491,0741718286491,10
KF233277,0741718286507,0741718286507,10
KF233276,0741718286514,0741718286514,0
KF233275,0741718286521,0741718286521,8
KF233274,0741718286538,0741718286538,10
KF233273,0741718286545,0741718286545,10
KF232962,0741718286552,0741718286552,0
KF232963,0741718286569,0741718286569,0
KF232964,0741718286576,0741718286576,0
KF232965,0741718286583,0741718286583,2
KF232966,0741718286590,0741718286590,3
KF232967,0741718286606,0741718286606,2
KF232968,0741718286613,0741718286613,0
KF233384,0741718286620,0741718286620,3
KF232969,0741718286644,0741718286644,0
KF232970,0741718286651,0741718286651,0
KF232939,0741718286668,0741718286668,0
KF232938,0741718286675,0741718286675,0
KF232937,0741718286682,0741718286682,0
KF232936,0741718286699,0741718286699,0
KF232935,0741718286705,0741718286705,0
KF232934,0741718286712,0741718286712,0
KF232933,0741718286729,0741718286729,0
KF232932,0741718286736,0741718286736,0
KF232931,0741718286743,0741718286743,0
KF232930,0741718286750,0741718286750,0
KF232929,0741718286767,0741718286767,0
KF232928,0741718286774,0741718286774,0
KF232927,0741718286781,0741718286781,0
KF232926,0741718286798,0741718286798,0
KF232925,0741718286804,0741718286804,0
KF232924,0741718286811,0741718286811,0
KF232923,0741718286828,0741718286828,0
KF232922,0741718286835,0741718286835,0
KF232921,0741718286842,0741718286842,0
KF232920,0741718286859,0741718286859,0
KF232919,0741718286866,0741718286866,0
KF232918,0741718286873,0741718286873,0
KF232917,0741718286880,0741718286880,0
KF232916,0741718286897,0741718286897,0
KF232915,0741718286903,0741718286903,0
KF232914,0741718286910,0741718286910,0
KF232913,0741718286927,0741718286927,0
KF232912,0741718286934,0741718286934,0
KF232911,0741718286941,0741718286941,0
KF232910,0741718286958,0741718286958,0
KF232909,0741718286965,0741718286965,0
KF232908,0741718286972,0741718286972,0
KF232907,0741718286989,0741718286989,0
KF232906,0741718286996,0741718286996,0
KF232905,0741718287009,0741718287009,0
KF232904,0741718287016,0741718287016,0
KF232903,0741718287023,0741718287023,0
KF232902,0741718287030,0741718287030,0
KF232901,0741718287047,0741718287047,0
KF232900,0741718287054,0741718287054,0
KF232899,0741718287061,0741718287061,0
KF232898,0741718287078,0741718287078,0
KF232897,0741718287085,0741718287085,0
KF232896,0741718287092,0741718287092,0
KF232895,0741718287108,0741718287108,0
KF232358,0741718287115,0741718287115,10
KF232357,0741718287122,0741718287122,0
KF232356,0741718287139,0741718287139,0
KF232355,0741718287146,0741718287146,10
KF232354,0741718287153,0741718287153,10
KF233152,0741718287160,0741718287160,10
KF233151,0741718287177,0741718287177,4
KF233150,0741718287184,0741718287184,2
KF232359,0741718287191,0741718287191,10
KF233149,0741718287207,0741718287207,0
KF233148,0741718287214,0741718287214,0
KF233147,0741718287221,0741718287221,0
KF233258,0741718287238,0741718287238,10
KF233257,0741718287245,0741718287245,10
KF233256,0741718287252,0741718287252,10
KF232363,0741718287269,0741718287269,10
KF232365,0741718287276,0741718287276,0
KF232366,0741718287283,0741718287283,0
KF232367,0741718287290,0741718287290,0
KF232368,0741718287306,0741718287306,0
KF232369,0741718287313,0741718287313,0
KF232370,0741718287320,0741718287320,0
KF232371,0741718287337,0741718287337,0
KF232372,0741718287344,0741718287344,0
KF232373,0741718287351,0741718287351,0
KF232374,0741718287368,0741718287368,0
KF232375,0741718287375,0741718287375,0
KF232376,0741718287382,0741718287382,0
KF232377,0741718287399,0741718287399,0
